<http://www.wikidata.org/entity/P2041v>,2791
<http://www.wikidata.org/entity/P2042s>,4716
<http://www.wikidata.org/entity/P2042v>,4716
<http://www.wikidata.org/entity/P2043s>,20858
<http://www.wikidata.org/entity/P2043v>,20852
<http://www.wikidata.org/entity/P2044s>,210093
<http://www.wikidata.org/entity/P2044v>,210093
<http://www.wikidata.org/entity/P2046s>,41214
<http://www.wikidata.org/entity/P2046v>,41214
<http://www.wikidata.org/entity/P2048s>,2428
<http://www.wikidata.org/entity/P2048v>,2428
<http://www.wikidata.org/entity/P2049s>,7825
<http://www.wikidata.org/entity/P2049v>,7825
<http://www.wikidata.org/entity/P2093s>,252483
<http://www.wikidata.org/entity/P2093v>,252483
<http://www.wikidata.org/entity/P20s>,408399
<http://www.wikidata.org/entity/P20v>,407644
<http://www.wikidata.org/entity/P2108s>,226
<http://www.wikidata.org/entity/P2108v>,226
<http://www.wikidata.org/entity/P2109q>,65
<http://www.wikidata.org/entity/P212s>,13436
<http://www.wikidata.org/entity/P212v>,13436
<http://www.wikidata.org/entity/P213s>,278489
<http://www.wikidata.org/entity/P213v>,278489
<http://www.wikidata.org/entity/P214s>,943645
<http://www.wikidata.org/entity/P214v>,942981
<http://www.wikidata.org/entity/P217s>,132001
<http://www.wikidata.org/entity/P217v>,131997
<http://www.wikidata.org/entity/P2190s>,1996
<http://www.wikidata.org/entity/P2190v>,1996
<http://www.wikidata.org/entity/P21s>,2855556
<http://www.wikidata.org/entity/P21v>,2855366
<http://www.wikidata.org/entity/P2252s>,5336
<http://www.wikidata.org/entity/P2252v>,5336
<http://www.wikidata.org/entity/P225s>,2095044
<http://www.wikidata.org/entity/P225v>,2094771
<http://www.wikidata.org/entity/P2262s>,169
<http://www.wikidata.org/entity/P2262v>,169
<http://www.wikidata.org/entity/P2268s>,8259
<http://www.wikidata.org/entity/P2268v>,8259
<http://www.wikidata.org/entity/P227r>,116884
<http://www.wikidata.org/entity/P227s>,398261
<http://www.wikidata.org/entity/P227v>,398226
<http://www.wikidata.org/entity/P2287s>,1413
<http://www.wikidata.org/entity/P2287v>,1413
<http://www.wikidata.org/entity/P2328s>,92
<http://www.wikidata.org/entity/P2328v>,91
<http://www.wikidata.org/entity/P2331s>,101
<http://www.wikidata.org/entity/P2331v>,85
<http://www.wikidata.org/entity/P2425s>,264
<http://www.wikidata.org/entity/P2425v>,264
<http://www.wikidata.org/entity/P244s>,299828
<http://www.wikidata.org/entity/P244v>,299828
<http://www.wikidata.org/entity/P245s>,55485
<http://www.wikidata.org/entity/P245v>,55485
<http://www.wikidata.org/entity/P248r>,700766
<http://www.wikidata.org/entity/P2496s>,2072
<http://www.wikidata.org/entity/P2496v>,2072
<http://www.wikidata.org/entity/P264s>,113673
<http://www.wikidata.org/entity/P264v>,113636
<http://www.wikidata.org/entity/P268s>,346323
<http://www.wikidata.org/entity/P268v>,346309
<http://www.wikidata.org/entity/P269s>,320594
<http://www.wikidata.org/entity/P269v>,320590
<http://www.wikidata.org/entity/P26s>,60871
<http://www.wikidata.org/entity/P26v>,60540
<http://www.wikidata.org/entity/P271s>,3209
<http://www.wikidata.org/entity/P271v>,3209
<http://www.wikidata.org/entity/P272s>,31520
<http://www.wikidata.org/entity/P272v>,31518
<http://www.wikidata.org/entity/P276s>,338043
<http://www.wikidata.org/entity/P276v>,338017
<http://www.wikidata.org/entity/P279s>,615815
<http://www.wikidata.org/entity/P279v>,615806
<http://www.wikidata.org/entity/P27s>,1873160
<http://www.wikidata.org/entity/P27v>,1872777
<http://www.wikidata.org/entity/P281s>,663657
<http://www.wikidata.org/entity/P281v>,663655
<http://www.wikidata.org/entity/P286s>,3434
<http://www.wikidata.org/entity/P286v>,3401
<http://www.wikidata.org/entity/P291q>,3698
<http://www.wikidata.org/entity/P291s>,3343
<http://www.wikidata.org/entity/P291v>,3342
<http://www.wikidata.org/entity/P301s>,444544
<http://www.wikidata.org/entity/P301v>,444543
<http://www.wikidata.org/entity/P304s>,29082
<http://www.wikidata.org/entity/P304v>,29082
<http://www.wikidata.org/entity/P31s>,15400300
<http://www.wikidata.org/entity/P31v>,15400286
<http://www.wikidata.org/entity/P345s>,396972
<http://www.wikidata.org/entity/P345v>,396926
<http://www.wikidata.org/entity/P349s>,54200
<http://www.wikidata.org/entity/P349v>,54200
<http://www.wikidata.org/entity/P352s>,81501
<http://www.wikidata.org/entity/P352v>,81501
<http://www.wikidata.org/entity/P356s>,27063
<http://www.wikidata.org/entity/P356v>,27063
<http://www.wikidata.org/entity/P360s>,165941
<http://www.wikidata.org/entity/P360v>,165940
<http://www.wikidata.org/entity/P361s>,174273
<http://www.wikidata.org/entity/P361v>,174269
<http://www.wikidata.org/entity/P364s>,282569
<http://www.wikidata.org/entity/P364v>,282552
<http://www.wikidata.org/entity/P373s>,1366744
<http://www.wikidata.org/entity/P373v>,1366501
<http://www.wikidata.org/entity/P374s>,37197
<http://www.wikidata.org/entity/P374v>,37197
<http://www.wikidata.org/entity/P380s>,20513
<http://www.wikidata.org/entity/P380v>,20487
